Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
5816,Canada,Wheat,1999,25971,537.0,44293.0,7.75
27049,Turkey,Sorghum,2010,70968,593.0,38554.69,19.27
15237,Indonesia,Cassava,2010,202174,2702.0,1597.0,27.46
3277,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,24.71
18495,Malaysia,Maize,2011,61320,2875.0,41562.16,27.27
15024,Indonesia,Maize,2004,33439,2702.0,1597.0,25.67
24667,South Africa,Maize,1994,28481,495.0,16582.0,20.65
22117,Pakistan,Soybeans,1996,12636,494.0,11955.0,22.61
5421,Cameroon,Potatoes,1997,40329,1604.0,630.12,24.98
11403,India,Cassava,1995,252775,1083.0,61257.0,26.01
12643,India,Maize,2002,16807,1083.0,42482.56,26.7
10548,India,Potatoes,1990,157136,1083.0,75000.0,25.79
15705,Italy,"Rice, paddy",1990,60278,832.0,100596.4,12.83
14145,India,Soybeans,2011,11998,1083.0,55540.0,26.0
9254,Ghana,Maize,2005,15613,1187.0,166.16,27.06
616,Argentina,Wheat,2005,26356,591.0,65437.73,17.83
11107,India,"Rice, paddy",1993,28303,1083.0,66388.0,25.27
19188,Mexico,Potatoes,1993,168931,758.0,34468.93,19.56
10378,Hungary,"Rice, paddy",1992,30702,589.0,5777.0,11.01
4504,Brazil,Wheat,2010,28288,1761.0,342580.0,28.18
19990,Mexico,Sweet potatoes,2006,212942,758.0,50891.95,21.5
20693,Morocco,Wheat,2006,20365,346.0,13697.0,18.38
6547,Colombia,"Rice, paddy",1991,39959,3240.0,16817.0,27.3
11895,India,Wheat,1997,26789,1083.0,52279.0,26.19
10333,Honduras,Sorghum,2010,10442,1976.0,5736.63,24.49
21721,Pakistan,"Rice, paddy",1990,23151,494.0,5299.0,23.14
23341,Peru,Plantains and others,1993,106893,1738.0,3134.0,17.56
1231,Australia,Maize,2000,49360,534.0,33475.0,14.32
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15
17753,Lebanon,Maize,2011,36468,661.0,1816.0,19.67
19605,Mexico,Sweet potatoes,1999,193104,758.0,34468.93,16.18
5847,Canada,Maize,2001,66187,537.0,38456.0,7.77
10017,Haiti,Maize,1995,8000,1440.0,12.32,27.3
12147,India,Potatoes,1999,175712,1083.0,46195.0,26.85
26126,Switzerland,Maize,2002,92168,1537.0,1526.6,8.42
15780,Italy,Sweet potatoes,1995,239079,832.0,84153.0,7.43
13011,India,Potatoes,2005,188908,1083.0,35342.0,26.83
2862,Brazil,Potatoes,1993,146090,1761.0,75658.33,20.49
19722,Mexico,Soybeans,2001,16503,758.0,31373.3,20.15
24609,South Africa,Wheat,1991,14916,495.0,16582.0,18.86
26426,Thailand,Soybeans,2009,16694,1622.0,67933.0,27.79
5802,Canada,Potatoes,1999,110517,537.0,44293.0,6.71
18401,Malawi,"Rice, paddy",2012,18453,1181.0,775.83,20.42
13195,India,Potatoes,2006,185920,1083.0,37423.0,25.78
9542,Guatemala,Sorghum,1997,11825,1996.0,11419.53,20.16
18979,Mexico,Cassava,1990,75504,758.0,34468.93,22.63
23210,Papua New Guinea,"Rice, paddy",1998,18270,3142.0,105.0,26.05
10952,India,Sorghum,1992,9820,1083.0,70791.0,25.73
22162,Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,22.14
13498,India,Cassava,2008,335407,1083.0,14485.33,25.35
175,Algeria,"Rice, paddy",2006,12769,89.0,4110.72,18.13
18197,Madagascar,"Rice, paddy",2008,30495,1513.0,112.11,19.79
14697,Indonesia,Cassava,1994,115946,2702.0,1597.0,27.34
8124,Egypt,Potatoes,1993,207792,51.0,4175.0,21.79
2930,Brazil,Yams,1993,91471,1761.0,75658.33,17.93
15910,Italy,Maize,2006,87285,832.0,74349.0,8.15
27273,Uganda,Soybeans,2004,10972,1180.0,88.0,24.02
23498,Peru,Soybeans,2011,18091,1738.0,15436.91,17.03
8797,France,"Rice, paddy",1997,58919,867.0,109792.0,11.59
7545,Ecuador,Plantains and others,1993,93053,2274.0,1844.0,21.86
15643,Iraq,Maize,2013,42214,216.0,2162.6,21.77
23646,Portugal,Potatoes,1998,137551,854.0,14389.0,16.4
2519,Botswana,Wheat,2004,12692,416.0,17.0,19.41
3147,Brazil,Maize,1996,24761,1761.0,101621.67,21.56
12788,India,Wheat,2002,27621,1083.0,42482.56,27.35
23520,Poland,Potatoes,1990,197853,600.0,5422.0,9.2
12957,India,Wheat,2004,27132,1083.0,35113.0,26.41
19452,Mexico,"Rice, paddy",1997,41365,758.0,34468.93,19.65
16628,Japan,Sweet potatoes,2000,247327,1668.0,79821.18,13.5
25193,South Africa,Sweet potatoes,2013,29812,495.0,26857.0,18.0
17088,Japan,Soybeans,2012,17994,1668.0,54716.4,13.11
10709,India,Maize,1991,13763,1083.0,72133.0,25.4
1574,Australia,Potatoes,2009,361747,534.0,38065.68,19.01
1349,Australia,Wheat,2002,21076,534.0,26651.0,20.38
8299,Egypt,Sweet potatoes,2006,119702,51.0,9781.0,21.15
13884,India,Maize,2010,25401,1083.0,40093.69,25.75
20289,Mexico,Sorghum,2011,37202,758.0,65961.1,25.28
5071,Burkina Faso,Potatoes,2005,20000,748.0,92.21,29.18
6127,Canada,Wheat,2013,35943,537.0,81659.8,7.08
3223,Brazil,Wheat,1996,18334,1761.0,101621.67,25.45
17693,Lebanon,Maize,1995,23269,661.0,1221.0,19.35
265,Angola,Sweet potatoes,1998,76256,1010.0,40.0,24.96
13766,India,Sorghum,2009,9621,1083.0,28707.01,28.03
23327,Peru,Soybeans,1991,16875,1738.0,3134.0,17.15
20623,Morocco,Wheat,2000,4758,346.0,13435.43,18.16
8241,Egypt,Soybeans,2001,27922,51.0,5039.0,21.45
6039,Canada,Maize,2010,97385,537.0,61050.0,8.33
26385,Thailand,Wheat,2002,7148,1622.0,40925.33,27.98
13153,India,Cassava,2006,321132,1083.0,37423.0,25.85
23326,Peru,Sorghum,1991,30554,1738.0,3134.0,17.15
22152,Pakistan,Potatoes,1997,112295,494.0,16936.0,23.76
26173,Tajikistan,Sorghum,1992,11720,691.0,2280.0,7.9
24120,Rwanda,Wheat,2010,15631,1212.0,953.85,20.12
5512,Cameroon,"Rice, paddy",2007,10000,1604.0,918.88,25.49
12335,India,"Rice, paddy",2000,28508,1083.0,44957.52,26.49
11123,India,Sorghum,1993,8981,1083.0,66388.0,25.75
28162,Zimbabwe,Cassava,2004,43678,657.0,3094.08,20.31
27740,Uruguay,Wheat,1993,16018,1300.0,1634.02,16.81
16887,Japan,Wheat,2007,43400,1668.0,61164.07,16.55
21676,Norway,Potatoes,2000,235890,1414.0,348.24,4.52
7172,Dominican Republic,Maize,1995,14034,1410.0,3449.0,26.82
2127,Bangladesh,Sweet potatoes,1993,95714,2666.0,1487.0,25.73
13018,India,Potatoes,2005,188908,1083.0,35342.0,27.49
17037,Japan,"Rice, paddy",2011,66624,1668.0,51796.3,15.62
83,Albania,Maize,2010,66790,1485.0,1311.17,16.52
26326,Thailand,"Rice, paddy",1994,23521,1622.0,20448.0,27.76
16501,Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.76
9971,Guyana,Maize,2013,13841,2387.0,358.72,27.3
3244,Brazil,Cassava,1997,128200,1761.0,110276.11,24.71
25926,Suriname,Plantains and others,1995,253471,2331.0,169.0,27.33
4957,Burkina Faso,Cassava,1990,29600,748.0,29.1,28.77
19691,Mexico,Maize,2001,25777,758.0,31373.3,22.6
28198,Zimbabwe,Sorghum,2008,2577,657.0,3234.81,20.68
12038,India,Soybeans,1998,11001,1083.0,49157.0,24.84
11651,India,Sorghum,1996,9591,1083.0,56114.0,25.9
6950,Croatia,Maize,1995,49027,1113.0,3418.0,10.14
16833,Japan,Soybeans,2006,16129,1668.0,65248.26,15.92
22259,Pakistan,Sweet potatoes,1998,108413,494.0,18406.0,23.11
5357,Cameroon,Yams,1990,39310,1604.0,450.01,25.08
22243,Pakistan,Soybeans,1998,12959,494.0,18406.0,23.11
13144,India,Cassava,2006,321132,1083.0,37423.0,26.39
8229,Egypt,Sweet potatoes,2000,273327,51.0,4931.0,20.74
1830,Austria,Maize,2005,106570,1110.0,3404.0,8.6
24879,South Africa,Soybeans,2001,16862,495.0,26857.0,21.25
19043,Mexico,Cassava,1991,78776,758.0,34468.93,22.5
11505,India,Soybeans,1995,10121,1083.0,61257.0,26.04
21751,Pakistan,Sweet potatoes,1990,92141,494.0,5299.0,26.39
3019,Brazil,Wheat,1994,15541,1761.0,84312.78,27.53
22364,Pakistan,Sorghum,2000,6179,494.0,27885.0,25.32
19232,Mexico,Cassava,1994,75260,758.0,34468.93,21.46
1233,Australia,Maize,2000,49360,534.0,33475.0,17.57
23105,Pakistan,Potatoes,2013,218059,494.0,0.92,24.27
14004,India,Wheat,2010,28395,1083.0,40093.69,25.71
9577,Guatemala,"Rice, paddy",2001,19229,1996.0,10023.42,19.62
26121,Switzerland,Wheat,2000,59477,1537.0,1576.9,8.54
11892,India,Wheat,1997,26789,1083.0,52279.0,25.68
424,Argentina,Wheat,1992,21809,591.0,26156.0,17.51
17577,Kenya,Soybeans,2008,8160,630.0,1578.0,16.66
27423,Ukraine,Maize,2004,38558,565.0,15344.4,8.32
8494,El Salvador,Sorghum,2001,15445,1784.0,2543.7,25.92
18735,Mauritania,Potatoes,1993,40000,92.0,39.09,27.37
26364,Thailand,Wheat,1999,6995,1622.0,22761.0,27.34
13340,India,Maize,2007,23352,1083.0,27422.77,26.0
25831,Sri Lanka,Sorghum,2009,12857,1712.0,1170.36,26.67
809,Australia,Maize,1990,41821,534.0,17866.0,20.06
14187,India,Wheat,2011,29886,1083.0,55540.0,25.06
12669,India,Potatoes,2002,194173,1083.0,42482.56,26.12
3341,Brazil,Cassava,1998,123522,1761.0,118930.56,18.49
16461,Japan,Sweet potatoes,1996,233474,1668.0,79821.18,15.32
10381,Hungary,Wheat,1992,40700,589.0,5777.0,11.01
16983,Japan,Maize,2010,25642,1668.0,55576.0,16.01
3125,Brazil,Yams,1995,91587,1761.0,92967.22,22.07
8540,El Salvador,Potatoes,2008,218555,1784.0,3899.48,25.71
12348,India,"Rice, paddy",2000,28508,1083.0,44957.52,27.03
21600,Niger,Cassava,2006,162588,151.0,21.12,29.78
21858,Pakistan,Sorghum,1992,5910,494.0,5518.0,22.36
13197,India,Potatoes,2006,185920,1083.0,37423.0,25.85
6034,Canada,Maize,2010,97385,537.0,61050.0,8.64
14543,India,Wheat,2013,31538,1083.0,45620.0,26.79
8665,Estonia,Potatoes,1992,144514,626.0,469.0,6.51
714,Argentina,Cassava,2012,100000,591.0,136185.08,18.43
3219,Brazil,Wheat,1996,18334,1761.0,101621.67,27.07
19929,Mexico,Wheat,2005,47517,758.0,51741.99,25.18
6052,Canada,Wheat,2010,28085,537.0,61050.0,8.64
17759,Lebanon,Sorghum,2012,19167,661.0,1816.0,20.19
15491,Iraq,"Rice, paddy",1999,13846,216.0,508.0,20.85
17859,Libya,Potatoes,1990,80556,56.0,87.0,19.6
17659,Latvia,Potatoes,2007,159330,641.0,1113.49,7.25
1929,Azerbaijan,Potatoes,2002,121132,447.0,148.68,12.45
8317,Egypt,Maize,2008,79053,51.0,9527.0,21.74
9006,Germany,Soybeans,1999,26010,700.0,30019.0,10.02
27324,Uganda,Potatoes,2010,47714,1180.0,88.0,24.14
10515,India,Cassava,1990,205381,1083.0,75000.0,25.68
3588,Brazil,Soybeans,2000,24033,1761.0,140423.0,20.32
12551,India,Soybeans,2001,9400,1083.0,43720.04,24.5
12689,India,"Rice, paddy",2002,26163,1083.0,42482.56,26.15
18617,Mali,"Rice, paddy",2002,19439,282.0,13.13,28.18
2608,Brazil,Sweet potatoes,1990,101661,1761.0,49695.0,21.88
10061,Haiti,Sorghum,2000,7000,1440.0,27.85,26.76
20299,Mexico,Soybeans,2011,13197,758.0,65961.1,23.55
11309,India,Sorghum,1994,7786,1083.0,61357.0,25.71
25073,South Africa,Sorghum,2009,32339,495.0,26857.0,18.67
3128,Brazil,Yams,1995,91587,1761.0,92967.22,18.27
9443,Greece,Potatoes,2009,207007,652.0,3404.4,18.52
8485,El Salvador,"Rice, paddy",2000,57884,1784.0,2698.93,25.78
6934,Colombia,Yams,2013,109992,3240.0,54563.38,22.85
26004,Suriname,Plantains and others,2009,341816,2331.0,2191.37,27.45
15099,Indonesia,Maize,2006,34699,2702.0,1597.0,27.55
13867,India,Cassava,2010,347555,1083.0,40093.69,26.67
19395,Mexico,Sorghum,1996,31169,758.0,34468.93,22.91
1847,Austria,Potatoes,2009,324947,1110.0,3531.8,9.48
24250,Saudi Arabia,Sorghum,2002,14482,59.0,3364.86,26.44
14808,Indonesia,Maize,1997,26141,2702.0,1597.0,25.52
2188,Bangladesh,Wheat,1998,22408,2666.0,2068.0,26.13
14071,India,Potatoes,2011,227240,1083.0,55540.0,25.72
21863,Pakistan,Sorghum,1992,5910,494.0,5518.0,22.36
1298,Australia,Soybeans,2001,14626,534.0,32710.0,18.39
8087,Egypt,Soybeans,1990,25773,51.0,13214.0,20.73
18741,Mauritania,Maize,1994,4987,92.0,39.09,27.24
2781,Brazil,"Rice, paddy",1992,21349,1761.0,67003.89,25.61
22502,Pakistan,Soybeans,2002,12647,494.0,10881.83,23.83
9889,Guyana,"Rice, paddy",1998,40405,2387.0,289.9,27.71
23290,Papua New Guinea,Yams,2010,171053,3142.0,105.0,25.74
8647,Eritrea,Sorghum,2009,2358,383.0,27.63,25.3
19227,Mexico,Wheat,1993,40821,758.0,34468.93,22.11
24846,South Africa,"Rice, paddy",2000,22962,495.0,26857.0,15.13
27237,Uganda,Soybeans,1999,12024,1180.0,88.0,23.52
17167,Kazakhstan,Sorghum,1993,12500,250.0,17182.0,5.51
16429,Japan,Yams,1995,197704,1668.0,79821.18,15.25
8409,El Salvador,Cassava,1991,152762,1784.0,4096.0,26.08
11887,India,Sweet potatoes,1997,84850,1083.0,52279.0,25.58
15412,Iraq,Wheat,1992,5999,216.0,692.0,21.52
17225,Kazakhstan,"Rice, paddy",1998,32162,250.0,6416.14,6.94
25152,South Africa,"Rice, paddy",2012,27273,495.0,26857.0,15.89
26597,Turkey,Wheat,1992,20405,593.0,27110.0,10.77
25909,Suriname,"Rice, paddy",1992,37975,2331.0,197.5,27.04
16352,Japan,Maize,1994,24852,1668.0,79821.18,13.78
5163,Burundi,Sorghum,1992,11517,1274.0,92.08,21.31
20572,Morocco,Potatoes,1997,178706,346.0,12214.0,18.65
20278,Mexico,Potatoes,2011,262734,758.0,65961.1,21.55
19761,Mexico,Potatoes,2002,237558,758.0,16189.88,25.07
18911,Mauritius,Potatoes,1998,176048,2041.0,536.45,24.41
14418,India,Potatoes,2013,227606,1083.0,45620.0,26.69
27638,United Kingdom,Wheat,2006,80361,1220.0,22588.09,10.02
25599,Spain,Maize,2010,105553,636.0,39043.0,12.01
1443,Australia,Maize,2006,53856,534.0,35900.0,17.75
14452,India,"Rice, paddy",2013,36070,1083.0,45620.0,25.44
13523,India,Maize,2008,24140,1083.0,14485.33,26.52
5865,Canada,Wheat,2001,19452,537.0,38456.0,7.77
11266,India,Potatoes,1994,166101,1083.0,61357.0,24.84
24181,Saudi Arabia,Maize,1994,19523,59.0,994.0,26.26
5928,Canada,Soybeans,2005,27082,537.0,36363.0,5.95
1833,Austria,Wheat,2005,50286,1110.0,3404.0,8.6
20521,Morocco,Soybeans,1993,10000,346.0,10585.43,16.94
13534,India,Maize,2008,24140,1083.0,14485.33,24.51
18563,Mali,"Rice, paddy",1996,19140,282.0,26.51,27.64
17946,Libya,Wheat,2005,7576,56.0,8314.0,20.28
12639,India,Maize,2002,16807,1083.0,42482.56,24.91
16554,Japan,Wheat,1998,35111,1668.0,79821.18,13.74
17198,Kazakhstan,Maize,1996,16795,250.0,13047.0,1.61
11567,India,Cassava,1996,238528,1083.0,56114.0,25.55
1472,Australia,Sweet potatoes,2006,278748,534.0,35900.0,18.99
18943,Mauritius,Potatoes,2007,251918,2041.0,644.12,24.28
3233,Brazil,Yams,1996,91837,1761.0,101621.67,24.28
23440,Peru,Plantains and others,2005,119628,1738.0,10227.74,17.02
1026,Australia,Potatoes,1995,298183,534.0,25598.0,11.39
3559,Brazil,Potatoes,2000,171813,1761.0,140423.0,20.32
26081,Switzerland,Wheat,1990,56376,1537.0,2282.0,8.19
1174,Australia,Sweet potatoes,1998,276923,534.0,37215.0,16.28
17897,Libya,Wheat,1996,7294,56.0,87.0,19.24
15400,Iraq,Wheat,1991,8056,216.0,692.0,23.21
15010,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.01
13246,India,Sorghum,2006,8803,1083.0,37423.0,25.31
11955,India,Potatoes,1998,146020,1083.0,49157.0,27.48
16520,Japan,Maize,1998,24468,1668.0,79821.18,13.74
16419,Japan,Sweet potatoes,1995,241020,1668.0,79821.18,15.32
9251,Ghana,Sweet potatoes,2004,14259,1187.0,134.25,27.02
10075,Haiti,Potatoes,2002,127500,1440.0,27.85,27.42
17654,Latvia,Wheat,2004,29423,641.0,594.46,6.28
7898,Ecuador,Plantains and others,2007,55969,2274.0,14156.16,21.99
7438,Dominican Republic,Sweet potatoes,2012,81007,1410.0,6316.61,26.87
19837,Mexico,"Rice, paddy",2004,44631,758.0,26433.14,16.84
1197,Australia,Potatoes,1999,321265,534.0,34200.0,17.55
17080,Japan,"Rice, paddy",2012,67388,1668.0,54716.4,15.14
22283,Pakistan,Potatoes,1999,165413,494.0,20450.0,25.5
4577,Brazil,Soybeans,2011,31214,1761.0,345026.0,21.74
15838,Italy,Wheat,1999,32434,832.0,81583.0,7.64
11131,India,Sorghum,1993,8981,1083.0,66388.0,26.07
24005,Rwanda,Cassava,1997,24699,1212.0,249.0,19.78
7949,Ecuador,Maize,2009,22003,2274.0,9666.87,22.42
14544,India,Wheat,2013,31538,1083.0,45620.0,25.85
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42
26003,Suriname,Maize,2009,24000,2331.0,2191.37,27.45
22326,Pakistan,Wheat,1999,21698,494.0,20450.0,23.8
15578,Iraq,Soybeans,2007,9187,216.0,1062.61,23.92
23924,Romania,Maize,2011,45292,637.0,6582.9,11.26
24412,Senegal,Maize,2004,27194,686.0,419.97,25.38
22145,Pakistan,Maize,1997,16352,494.0,16936.0,26.82
22060,Pakistan,Soybeans,1995,12021,494.0,7681.0,18.68
1206,Australia,Sorghum,1999,32215,534.0,34200.0,12.1
12802,India,Cassava,2004,270436,1083.0,35113.0,24.85
11832,India,Sorghum,1997,6920,1083.0,52279.0,24.83
11535,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.01
26052,Sweden,Potatoes,2000,297876,624.0,1721.0,8.42
26340,Thailand,"Rice, paddy",1996,24098,1622.0,21901.0,27.37
3848,Brazil,Maize,2004,33671,1761.0,214725.0,25.94
8622,Eritrea,Potatoes,2002,61120,383.0,27.63,24.86
3740,Brazil,Cassava,2002,137949,1761.0,145552.0,25.56
14860,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.28
4182,Brazil,Soybeans,2007,28133,1761.0,304031.0,20.93
13175,India,Maize,2006,19125,1083.0,37423.0,25.85
25060,South Africa,Maize,2009,49640,495.0,26857.0,15.44
20050,Mexico,Sweet potatoes,2007,204599,758.0,64501.28,20.17
14177,India,Wheat,2011,29886,1083.0,55540.0,27.29
15296,Indonesia,Soybeans,2011,13681,2702.0,1597.0,27.19
11626,India,"Rice, paddy",1996,28226,1083.0,56114.0,26.1
3349,Brazil,Maize,1998,27964,1761.0,118930.56,28.76
19442,Mexico,Potatoes,1997,208520,758.0,34468.93,20.35
7613,Ecuador,Soybeans,1995,10939,2274.0,2658.0,22.19
6633,Colombia,Plantains and others,1996,69346,3240.0,18131.0,27.12
24796,South Africa,Soybeans,1998,17200,495.0,24304.0,16.11
24008,Rwanda,"Rice, paddy",1997,30328,1212.0,249.0,19.78
12217,India,Soybeans,1999,11380,1083.0,46195.0,26.21
1572,Australia,Potatoes,2009,361747,534.0,38065.68,12.87
20220,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,19.38
8999,Germany,Maize,1999,87850,700.0,30019.0,10.58
23309,Papua New Guinea,Sorghum,2013,39020,3142.0,105.0,25.44
4219,Brazil,Yams,2007,92593,1761.0,304031.0,20.93
14987,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.71
21712,Pakistan,Potatoes,1990,104002,494.0,5299.0,23.14
15027,Indonesia,Maize,2004,33439,2702.0,1597.0,27.57
411,Argentina,Maize,1992,45237,591.0,26156.0,17.09
820,Australia,"Rice, paddy",1990,88000,534.0,17866.0,16.8
21867,Pakistan,Soybeans,1992,6051,494.0,5518.0,22.36
5090,Burkina Faso,Soybeans,2007,11250,748.0,292.05,28.96
621,Argentina,Potatoes,2006,285828,591.0,65872.12,18.1
20525,Morocco,Wheat,1993,6808,346.0,10585.43,16.94
744,Argentina,Wheat,2013,26581,591.0,171945.54,16.88
3080,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,25.65
14834,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.26
6538,Colombia,Yams,1990,62287,3240.0,18058.29,22.4
26371,Thailand,Wheat,2000,7039,1622.0,20334.0,27.52
10809,India,Soybeans,1991,7825,1083.0,72133.0,25.74
26009,Suriname,Maize,2010,23333,2331.0,1286.65,27.7
3288,Brazil,Sorghum,1997,19757,1761.0,110276.11,24.71
7112,Dominican Republic,Potatoes,1991,123819,1410.0,4971.0,26.57
6309,Chile,Wheat,1991,34057,1522.0,15373.0,13.0
11817,India,"Rice, paddy",1997,28457,1083.0,52279.0,26.38
15925,Italy,Maize,2007,93120,832.0,80454.0,13.32
12988,India,Maize,2005,19385,1083.0,35342.0,25.85
21221,New Zealand,Potatoes,1990,325000,1732.0,3490.0,13.64
2165,Bangladesh,Wheat,1996,19531,2666.0,1919.0,26.15
27704,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,9.57
17666,Latvia,Wheat,2010,32849,641.0,1027.5,5.67
1584,Australia,Sorghum,2009,35096,534.0,38065.68,12.87
22505,Pakistan,Sweet potatoes,2002,100385,494.0,10881.83,27.88
9796,Guinea,Cassava,2007,80249,1651.0,400.55,27.28
15837,Italy,Sweet potatoes,1999,80243,832.0,81583.0,12.95
11253,India,Potatoes,1994,166101,1083.0,61357.0,24.29
3138,Brazil,Cassava,1996,117588,1761.0,101621.67,17.83
20667,Morocco,Maize,2005,2036,346.0,13966.0,18.18
18732,Mauritania,Wheat,1992,12340,92.0,39.09,27.52
20256,Mexico,Cassava,2011,127352,758.0,65961.1,21.55
27607,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,10.91
17934,Libya,Wheat,2002,7966,56.0,5291.88,20.73
11474,India,Sorghum,1995,8235,1083.0,61257.0,25.44
18081,Madagascar,Wheat,1992,25000,1513.0,101.06,19.76
22880,Pakistan,Soybeans,2009,6078,494.0,3957.61,23.62
18659,Mali,Cassava,2008,158875,282.0,9.99,27.62
1287,Australia,"Rice, paddy",2001,93071,534.0,32710.0,17.85
7536,Ecuador,Wheat,1992,5911,2274.0,2012.0,21.94
27922,Zambia,Cassava,1996,61172,1020.0,1670.0,21.19
23149,Pakistan,Wheat,2013,27957,494.0,0.92,19.98
5099,Burkina Faso,Sweet potatoes,2008,110907,748.0,190.92,28.4
22935,Pakistan,Soybeans,2010,5730,494.0,2968.44,25.48
21688,Norway,Potatoes,2007,227983,1414.0,722.07,3.96
22506,Pakistan,Sweet potatoes,2002,100385,494.0,10881.83,23.83
15986,Italy,Sorghum,2011,70972,832.0,70690.0,8.68
20073,Mexico,Maize,2008,33071,758.0,61732.11,25.22
13363,India,Potatoes,2007,164101,1083.0,27422.77,27.51
16073,Jamaica,Plantains and others,1997,161101,2051.0,909.71,27.8
18826,Mauritania,Potatoes,2007,53231,92.0,9.8,27.88
21311,New Zealand,Wheat,2013,91053,1732.0,5086.0,13.57
2238,Bangladesh,Maize,2004,48243,2666.0,5587.81,26.14
4201,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,24.78
3847,Brazil,Maize,2004,33671,1761.0,214725.0,18.75
20637,Morocco,Wheat,2001,12280,346.0,13842.57,18.73
13852,India,Cassava,2010,347555,1083.0,40093.69,26.52
23209,Papua New Guinea,Potatoes,1998,41667,3142.0,105.0,26.05
3702,Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,20.96
27873,Uruguay,Wheat,2013,33177,1300.0,19028.6,15.92
2571,Brazil,Potatoes,1990,141084,1761.0,49695.0,18.47
26742,Turkey,Soybeans,1998,26087,593.0,30162.0,12.56
20030,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,21.35
1338,Australia,Soybeans,2002,19487,534.0,26651.0,12.31
24882,South Africa,Soybeans,2001,16862,495.0,26857.0,15.68
17278,Kazakhstan,Soybeans,2002,14955,250.0,3361.84,4.77
14299,India,Sorghum,2012,9568,1083.0,52980.0,26.33
6502,Chile,Maize,2012,107224,1522.0,9830.72,6.82
8757,France,Soybeans,1990,20940,867.0,97701.0,11.96
10887,India,Maize,1992,16758,1083.0,70791.0,25.27
27310,Uganda,Sweet potatoes,2008,42014,1180.0,88.0,23.68
21903,Pakistan,Potatoes,1993,122809,494.0,4945.0,23.08
17825,Lesotho,Maize,2006,5974,788.0,5.25,14.18
12858,India,"Rice, paddy",2004,29756,1083.0,35113.0,26.25
6879,Colombia,Yams,2010,108871,3240.0,48618.46,27.54
22753,Pakistan,Soybeans,2007,5818,494.0,5935.96,19.5
18976,Mexico,Cassava,1990,75504,758.0,34468.93,21.46
4772,Brazil,Sorghum,2013,26817,1761.0,367778.0,26.4
20217,Mexico,"Rice, paddy",2010,51901,758.0,63402.29,25.04
1807,Austria,Potatoes,1998,283064,1110.0,3340.3,9.01
26735,Turkey,"Rice, paddy",1998,52601,593.0,30162.0,19.92
12507,India,"Rice, paddy",2001,31158,1083.0,43720.04,24.5
12549,India,Soybeans,2001,9400,1083.0,43720.04,27.2
7030,Croatia,Maize,2012,43374,1113.0,1737.47,11.12
11917,India,Cassava,1998,252815,1083.0,49157.0,26.69
15484,Iraq,Wheat,1998,8071,216.0,755.0,24.33
19438,Mexico,Maize,1997,23840,758.0,34468.93,20.99
25084,South Africa,Wheat,2009,30475,495.0,26857.0,15.44
23219,Papua New Guinea,Sweet potatoes,1999,47059,3142.0,105.0,25.38
13293,India,Sweet potatoes,2006,86849,1083.0,37423.0,27.15
6390,Chile,Wheat,1999,35342,1522.0,15373.0,5.93
24872,South Africa,"Rice, paddy",2001,22857,495.0,26857.0,15.68
8184,Egypt,Sorghum,1997,50427,51.0,4607.0,21.45
24455,Senegal,Potatoes,2011,215517,686.0,741.85,25.41
11909,India,Wheat,1997,26789,1083.0,52279.0,25.58
5116,Burkina Faso,Yams,2010,66518,748.0,442.89,29.17
17464,Kenya,Potatoes,1996,75918,630.0,6344.0,16.44
344,Angola,Wheat,2009,10000,1010.0,40.0,24.33
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31
18936,Mauritius,Sweet potatoes,2005,97313,2041.0,698.23,24.16
15306,Indonesia,Cassava,2012,214018,2702.0,1597.0,25.59
